tanggal;pm10;so2;co;o3;no2;max;critical;categori
29/03/2020;61.0;7.0;7.0;56.0;8.0;61;PM10;SEDANG
30/03/2020;47.0;6.0;9.0;68.0;12.0;68;O3;SEDANG
31/03/2020;51.0;11.0;9.0;84.0;10.0;84;O3;SEDANG
01/04/2020;38.0;6.0;12.0;67.0;10.0;67.0;O3;SEDANG
02/04/2020;32.0;4.0;6.0;33.0;7.0;33.0;O3;BAIK
03/04/2020;30.0;5.0;4.0;33.0;5.0;33.0;O3;BAIK
04/04/2020;42.0;6.0;8.0;47.0;7.0;47.0;O3;BAIK
05/04/2020;50.0;4.0;6.0;63.0;8.0;63.0;O3;SEDANG
06/04/2020;45.0;4.0;8.0;37.0;9.0;45.0;PM10;BAIK
07/04/2020;26.0;3.0;11.0;35.0;9.0;35.0;O3;BAIK
08/04/2020;26.0;5.0;5.0;31.0;7.0;31.0;O3;BAIK
09/04/2020;36.0;3.0;5.0;27.0;10.0;36.0;PM10;BAIK
10/04/2020;50.0;2.0;7.0;71.0;10.0;71.0;O3;SEDANG
11/04/2020;48.0;2.0;6.0;88.0;6.0;88.0;O3;SEDANG
12/04/2020;65.0;3.0;14.0;86.0;13.0;86.0;O3;SEDANG
13/04/2020;40.0;2.0;8.0;46.0;9.0;46.0;O3;BAIK
14/04/2020;48.0;4.0;8.0;51.0;10.0;51.0;O3;SEDANG
15/04/2020;40.0;2.0;8.0;46.0;11.0;46.0;O3;BAIK
16/04/2020;34.0;3.0;7.0;41.0;9.0;41.0;O3;BAIK
17/04/2020;43.0;2.0;8.0;54.0;9.0;54.0;O3;SEDANG
18/04/2020;43.0;4.0;5.0;72.0;7.0;72.0;O3;SEDANG
19/04/2020;59.0;5.0;7.0;87.0;9.0;87.0;O3;SEDANG
20/04/2020;60.0;3.0;;73.0;7.0;73.0;O3;SEDANG
21/04/2020;46.0;4.0;;35.0;10.0;46.0;PM10;BAIK
22/04/2020;74.0;14.0;6.0;47.0;11.0;74.0;PM10;SEDANG
23/04/2020;45.0;5.0;5.0;43.0;7.0;45.0;PM10;BAIK
24/04/2020;43.0;4.0;3.0;27.0;8.0;43.0;PM10;BAIK
25/04/2020;46.0;3.0;7.0;45.0;8.0;46.0;PM10;BAIK
26/04/2020;57.0;3.0;5.0;45.0;8.0;57.0;PM10;SEDANG
27/04/2020;36.0;1.0;4.0;71.0;8.0;71.0;O3;SEDANG
28/04/2020;49.0;2.0;7.0;45.0;13.0;49.0;PM10;BAIK
29/04/2020;53.0;4.0;6.0;52.0;11.0;53.0;PM10;SEDANG
30/04/2020;61.0;5.0;6.0;33.0;14.0;61.0;PM10;SEDANG
01/05/2020;47.0;2.0;;38.0;10.0;47.0;PM10;BAIK
02/05/2020;32.0;2.0;12.0;29.0;9.0;32.0;PM10;BAIK
03/05/2020;52.0;5.0;11.0;35.0;9.0;52.0;PM10;SEDANG
04/05/2020;50.0;4.0;4.0;30.0;8.0;50.0;PM10;BAIK
05/05/2020;51.0;7.0;7.0;34.0;9.0;51.0;PM10;SEDANG
06/05/2020;44.0;4.0;4.0;29.0;7.0;44.0;PM10;BAIK
07/05/2020;50.0;4.0;3.0;48.0;9.0;50.0;PM10;BAIK
08/05/2020;60.0;4.0;4.0;60.0;10.0;60.0;PM10;SEDANG
09/05/2020;56.0;4.0;3.0;34.0;12.0;56.0;PM10;SEDANG
10/05/2020;64.0;5.0;3.0;44.0;12.0;64.0;PM10;SEDANG
11/05/2020;44.0;2.0;4.0;47.0;8.0;47.0;O3;BAIK
12/05/2020;47.0;3.0;4.0;62.0;10.0;62.0;O3;SEDANG
13/05/2020;54.0;2.0;3.0;38.0;8.0;54.0;PM10;SEDANG
14/05/2020;56.0;7.0;9.0;42.0;9.0;56.0;PM10;SEDANG
15/05/2020;60.0;7.0;7.0;40.0;9.0;60.0;PM10;SEDANG
16/05/2020;58.0;6.0;8.0;57.0;8.0;58.0;PM10;SEDANG
17/05/2020;60.0;6.0;8.0;83.0;7.0;83.0;O3;SEDANG
18/05/2020;54.0;4.0;6.0;43.0;10.0;54.0;PM10;SEDANG
19/05/2020;30.0;8.0;8.0;59.0;13.0;59.0;O3;SEDANG
20/05/2020;50.0;12.0;10.0;34.0;8.0;50.0;PM10;BAIK
21/05/2020;27.0;7.0;7.0;49.0;9.0;49.0;O3;BAIK
22/05/2020;58.0;8.0;7.0;42.0;8.0;58.0;PM10;SEDANG
23/05/2020;42.0;3.0;10.0;52.0;8.0;52.0;O3;SEDANG
24/05/2020;41.0;3.0;8.0;43.0;5.0;43.0;O3;BAIK
25/05/2020;26.0;2.0;4.0;27.0;5.0;27.0;O3;BAIK
26/05/2020;32.0;4.0;5.0;29.0;8.0;32.0;PM10;BAIK
27/05/2020;22.0;4.0;4.0;65.0;8.0;65.0;O3;SEDANG
28/05/2020;44.0;5.0;6.0;90.0;16.0;90.0;O3;SEDANG
29/05/2020;58.0;8.0;6.0;74.0;12.0;74.0;O3;SEDANG
30/05/2020;52.0;16.0;7.0;41.0;10.0;52.0;PM10;SEDANG
31/05/2020;48.0;14.0;7.0;46.0;9.0;48.0;PM10;BAIK
01/06/2020;50.0;14.0;10.0;45.0;9.0;50.0;PM10;BAIK
02/06/2020;44.0;14.0;7.0;37.0;8.0;44.0;PM10;BAIK
03/06/2020;41.0;14.0;4.0;31.0;8.0;41.0;PM10;BAIK
04/06/2020;45.0;18.0;4.0;28.0;8.0;45.0;PM10;BAIK
05/06/2020;56.0;18.0;6.0;60.0;12.0;60.0;O3;SEDANG
06/06/2020;69.0;18.0;7.0;74.0;13.0;74.0;O3;SEDANG
07/06/2020;55.0;16.0;5.0;65.0;9.0;65.0;O3;SEDANG
08/06/2020;59.0;15.0;5.0;33.0;10.0;59.0;PM10;SEDANG
09/06/2020;58.0;14.0;6.0;41.0;12.0;58.0;PM10;SEDANG
10/06/2020;67.0;16.0;10.0;34.0;10.0;67.0;PM10;SEDANG
11/06/2020;63.0;16.0;6.0;40.0;10.0;63.0;PM10;SEDANG
12/06/2020;49.0;15.0;6.0;58.0;13.0;58.0;O3;SEDANG
13/06/2020;60.0;16.0;6.0;61.0;10.0;61.0;O3;SEDANG
14/06/2020;60.0;15.0;6.0;61.0;12.0;61.0;O3;SEDANG
15/06/2020;70.0;13.0;8.0;54.0;13.0;70.0;PM10;SEDANG
16/06/2020;67.0;16.0;8.0;35.0;11.0;67.0;PM10;SEDANG
17/06/2020;56.0;15.0;5.0;49.0;8.0;56.0;PM10;SEDANG
18/06/2020;60.0;17.0;6.0;56.0;9.0;60.0;PM10;SEDANG
19/06/2020;57.0;15.0;6.0;47.0;11.0;57.0;PM10;SEDANG
20/06/2020;61.0;17.0;12.0;67.0;17.0;67.0;O3;SEDANG
21/06/2020;63.0;16.0;6.0;61.0;10.0;63.0;PM10;SEDANG
22/06/2020;67.0;20.0;6.0;34.0;11.0;67.0;PM10;SEDANG
23/06/2020;53.0;18.0;7.0;41.0;15.0;53.0;PM10;SEDANG
24/06/2020;53.0;15.0;7.0;77.0;11.0;77.0;O3;SEDANG
25/06/2020;76.0;19.0;13.0;64.0;23.0;76.0;PM10;SEDANG
26/06/2020;70.0;18.0;10.0;61.0;19.0;70.0;PM10;SEDANG
27/06/2020;65.0;20.0;6.0;42.0;14.0;65.0;PM10;SEDANG
28/06/2020;72.0;21.0;6.0;47.0;11.0;72.0;PM10;SEDANG
29/06/2020;68.0;20.0;5.0;57.0;11.0;68.0;PM10;SEDANG
30/06/2020;75.0;20.0;6.0;53.0;15.0;75.0;PM10;SEDANG
01/07/2020;69.0;18.0;6.0;65.0;11.0;69.0;PM10;SEDANG
02/07/2020;68.0;17.0;7.0;47.0;11.0;68.0;PM10;SEDANG
03/07/2020;54.0;18.0;7.0;32.0;9.0;54.0;PM10;SEDANG
04/07/2020;70.0;18.0;8.0;43.0;12.0;70.0;PM10;SEDANG
05/07/2020;63.0;20.0;5.0;40.0;9.0;63.0;PM10;SEDANG
06/07/2020;58.0;21.0;7.0;39.0;12.0;58.0;PM10;SEDANG
07/07/2020;53.0;22.0;6.0;33.0;12.0;53.0;PM10;SEDANG
08/07/2020;60.0;20.0;6.0;59.0;15.0;60.0;PM10;SEDANG
09/07/2020;54.0;16.0;8.0;67.0;12.0;67.0;O3;SEDANG
10/07/2020;62.0;19.0;8.0;80.0;17.0;80.0;O3;SEDANG
11/07/2020;73.0;17.0;9.0;47.0;16.0;73.0;PM10;SEDANG
12/07/2020;62.0;17.0;6.0;60.0;9.0;62.0;PM10;SEDANG
13/07/2020;61.0;19.0;5.0;44.0;10.0;61.0;PM10;SEDANG
14/07/2020;64.0;21.0;6.0;55.0;16.0;64.0;PM10;SEDANG
15/07/2020;57.0;16.0;6.0;31.0;12.0;57.0;PM10;SEDANG
16/07/2020;48.0;19.0;5.0;24.0;11.0;48.0;PM10;BAIK
17/07/2020;56.0;24.0;7.0;39.0;10.0;56.0;PM10;SEDANG
18/07/2020;55.0;21.0;7.0;54.0;15.0;55.0;PM10;SEDANG
19/07/2020;68.0;17.0;6.0;66.0;10.0;68.0;PM10;SEDANG
20/07/2020;66.0;16.0;8.0;77.0;12.0;77.0;O3;SEDANG
21/07/2020;59.0;19.0;8.0;58.0;12.0;59.0;PM10;SEDANG
22/07/2020;56.0;16.0;6.0;49.0;15.0;56.0;PM10;SEDANG
23/07/2020;62.0;16.0;7.0;85.0;11.0;85.0;O3;SEDANG
24/07/2020;60.0;18.0;7.0;56.0;13.0;60.0;PM10;SEDANG
25/07/2020;64.0;18.0;7.0;60.0;11.0;64.0;PM10;SEDANG
26/07/2020;59.0;19.0;5.0;45.0;10.0;59.0;PM10;SEDANG
27/07/2020;58.0;21.0;6.0;56.0;11.0;58.0;PM10;SEDANG
28/07/2020;68.0;20.0;7.0;89.0;14.0;89.0;O3;SEDANG
29/07/2020;66.0;19.0;7.0;107.0;14.0;107.0;O3;TIDAK SEHAT
30/07/2020;68.0;17.0;7.0;104.0;12.0;104.0;O3;TIDAK SEHAT
31/07/2020;56.0;19.0;7.0;62.0;14.0;62.0;O3;SEDANG
01/08/2020;65.0;18.0;7.0;84.0;13.0;84.0;O3;SEDANG
02/08/2020;75.0;17.0;11.0;77.0;15.0;77.0;O3;SEDANG
03/08/2020;71.0;18.0;9.0;65.0;11.0;71.0;PM10;SEDANG
04/08/2020;61.0;19.0;5.0;61.0;11.0;61.0;PM10;SEDANG
05/08/2020;67.0;20.0;7.0;70.0;12.0;70.0;O3;SEDANG
06/08/2020;70.0;23.0;6.0;55.0;16.0;70.0;PM10;SEDANG
07/08/2020;65.0;19.0;6.0;72.0;12.0;72.0;O3;SEDANG
08/08/2020;64.0;18.0;6.0;58.0;14.0;64.0;PM10;SEDANG
09/08/2020;54.0;15.0;6.0;65.0;12.0;65.0;O3;SEDANG
10/08/2020;58.0;18.0;5.0;47.0;11.0;58.0;PM10;SEDANG
11/08/2020;60.0;20.0;5.0;34.0;10.0;60.0;PM10;SEDANG
12/08/2020;68.0;19.0;14.0;49.0;17.0;68.0;PM10;SEDANG
13/08/2020;53.0;16.0;7.0;41.0;12.0;53.0;PM10;SEDANG
14/08/2020;40.0;16.0;8.0;43.0;16.0;43.0;O3;BAIK
15/08/2020;58.0;18.0;10.0;29.0;12.0;58.0;PM10;SEDANG
16/08/2020;50.0;19.0;4.0;44.0;10.0;50.0;PM10;BAIK
17/08/2020;52.0;16.0;7.0;52.0;10.0;52.0;PM10;SEDANG
18/08/2020;52.0;17.0;10.0;66.0;13.0;66.0;O3;SEDANG
19/08/2020;65.0;18.0;15.0;39.0;18.0;65.0;PM10;SEDANG
20/08/2020;54.0;17.0;6.0;40.0;13.0;54.0;PM10;SEDANG
21/08/2020;46.0;18.0;3.0;41.0;9.0;46.0;PM10;BAIK
22/08/2020;58.0;21.0;5.0;42.0;11.0;58.0;PM10;SEDANG
23/08/2020;63.0;22.0;7.0;53.0;13.0;63.0;PM10;SEDANG
24/08/2020;55.0;18.0;5.0;44.0;11.0;55.0;PM10;SEDANG
25/08/2020;57.0;20.0;7.0;53.0;14.0;57.0;PM10;SEDANG
26/08/2020;52.0;20.0;5.0;66.0;11.0;66.0;O3;SEDANG
27/08/2020;55.0;18.0;5.0;52.0;11.0;55.0;PM10;SEDANG
28/08/2020;57.0;19.0;5.0;48.0;16.0;57.0;PM10;SEDANG
29/08/2020;59.0;20.0;4.0;54.0;8.0;59.0;PM10;SEDANG
30/08/2020;56.0;19.0;4.0;58.0;6.0;58.0;O3;SEDANG
31/08/2020;57.0;20.0;6.0;68.0;14.0;68.0;O3;SEDANG
01/09/2020;63.0;20.0;6.0;60.0;11.0;84.0;PM25;SEDANG
02/09/2020;57.0;18.0;6.0;81.0;13.0;85.0;PM25;SEDANG
03/09/2020;58.0;18.0;8.0;65.0;13.0;85.0;PM25;SEDANG
04/09/2020;48.0;19.0;5.0;44.0;9.0;64.0;PM25;SEDANG
05/09/2020;50.0;17.0;5.0;88.0;12.0;88.0;O3;SEDANG
06/09/2020;59.0;17.0;7.0;84.0;12.0;92.0;PM25;SEDANG
07/09/2020;;23.0;6.0;64.0;12.0;89.0;PM25;SEDANG
08/09/2020;58.0;22.0;5.0;47.0;12.0;81.0;PM25;SEDANG
09/09/2020;56.0;22.0;4.0;39.0;9.0;80.0;PM25;SEDANG
10/09/2020;56.0;18.0;6.0;78.0;13.0;80.0;PM25;SEDANG
11/09/2020;68.0;18.0;7.0;70.0;22.0;97.0;PM25;SEDANG
12/09/2020;59.0;18.0;7.0;99.0;18.0;99.0;O3;SEDANG
13/09/2020;60.0;18.0;7.0;86.0;11.0;86.0;O3;SEDANG
14/09/2020;57.0;18.0;6.0;58.0;11.0;86.0;PM25;SEDANG
15/09/2020;55.0;16.0;6.0;69.0;12.0;76.0;PM25;SEDANG
16/09/2020;57.0;16.0;7.0;59.0;14.0;77.0;PM25;SEDANG
17/09/2020;45.0;18.0;4.0;49.0;10.0;68.0;PM25;SEDANG
18/09/2020;52.0;19.0;4.0;42.0;10.0;71.0;PM25;SEDANG
19/09/2020;60.0;22.0;5.0;68.0;11.0;86.0;PM25;SEDANG
20/09/2020;44.0;19.0;3.0;35.0;6.0;56.0;PM25;SEDANG
21/09/2020;46.0;18.0;8.0;64.0;9.0;64.0;O3;SEDANG
22/09/2020;37.0;15.0;6.0;82.0;11.0;82.0;O3;SEDANG
23/09/2020;54.0;20.0;7.0;78.0;12.0;78.0;O3;SEDANG
24/09/2020;57.0;17.0;6.0;82.0;14.0;82.0;O3;SEDANG
25/09/2020;62.0;19.0;6.0;65.0;11.0;91.0;PM25;SEDANG
26/09/2020;69.0;19.0;10.0;91.0;14.0;103.0;PM25;TIDAK SEHAT
27/09/2020;61.0;17.0;11.0;77.0;13.0;87.0;PM25;SEDANG
28/09/2020;42.0;16.0;5.0;70.0;10.0;70.0;O3;SEDANG
29/09/2020;52.0;19.0;6.0;66.0;11.0;72.0;PM25;SEDANG
30/09/2020;55.0;19.0;6.0;47.0;11.0;76.0;PM25;SEDANG
01/10/2020;50.0;19.0;4.0;50.0;10.0;72.0;PM25;SEDANG
02/10/2020;53.0;22.0;6.0;69.0;12.0;69.0;O3;SEDANG
03/10/2020;50.0;17.0;9.0;71.0;14.0;71.0;O3;SEDANG
04/10/2020;53.0;18.0;8.0;75.0;16.0;75.0;PM25;SEDANG
05/10/2020;40.0;16.0;5.0;95.0;10.0;95.0;O3;SEDANG
06/10/2020;42.0;17.0;5.0;70.0;11.0;70.0;O3;SEDANG
07/10/2020;52.0;20.0;5.0;68.0;13.0;68.0;O3;SEDANG
08/10/2020;46.0;20.0;5.0;83.0;11.0;83.0;O3;SEDANG
09/10/2020;60.0;18.0;7.0;87.0;14.0;99.0;PM25;SEDANG
10/10/2020;53.0;17.0;7.0;60.0;11.0;74.0;PM25;SEDANG
11/10/2020;44.0;18.0;6.0;74.0;11.0;74.0;O3;SEDANG
12/10/2020;57.0;19.0;7.0;86.0;16.0;86.0;O3;SEDANG
13/10/2020;61.0;21.0;9.0;75.0;11.0;91.0;PM25;SEDANG
14/10/2020;63.0;18.0;8.0;63.0;20.0;93.0;PM25;SEDANG
15/10/2020;60.0;20.0;7.0;70.0;17.0;91.0;PM25;SEDANG
16/10/2020;56.0;19.0;7.0;76.0;20.0;80.0;PM25;SEDANG
17/10/2020;51.0;17.0;9.0;61.0;22.0;70.0;PM25;SEDANG
18/10/2020;50.0;16.0;7.0;51.0;14.0;72.0;PM25;SEDANG
19/10/2020;54.0;16.0;7.0;60.0;11.0;76.0;PM25;SEDANG
20/10/2020;54.0;18.0;11.0;43.0;15.0;83.0;PM25;SEDANG
21/10/2020;57.0;18.0;11.0;71.0;15.0;78.0;PM25;SEDANG
22/10/2020;48.0;17.0;10.0;44.0;13.0;61.0;PM25;SEDANG
23/10/2020;26.0;15.0;3.0;23.0;7.0;36.0;PM25;BAIK
24/10/2020;47.0;23.0;6.0;61.0;11.0;69.0;PM25;SEDANG
25/10/2020;39.0;17.0;7.0;48.0;11.0;61.0;PM25;SEDANG
26/10/2020;41.0;18.0;8.0;77.0;20.0;77.0;O3;SEDANG
27/10/2020;40.0;16.0;9.0;77.0;15.0;77.0;O3;SEDANG
28/10/2020;55.0;18.0;18.0;60.0;16.0;75.0;PM25;SEDANG
29/10/2020;51.0;17.0;7.0;40.0;14.0;70.0;PM25;SEDANG
30/10/2020;52.0;18.0;5.0;35.0;9.0;73.0;PM25;SEDANG
31/10/2020;35.0;20.0;3.0;48.0;8.0;54.0;PM25;SEDANG
01/11/2020;49.0;67.0;18.0;10.0;40.0;11.0;PM25;SEDANG
02/11/2020;23.0;27.0;15.0;3.0;32.0;5.0;O3;BAIK
03/11/2020;43.0;64.0;19.0;6.0;53.0;10.0;PM25;SEDANG
04/11/2020;42.0;62.0;20.0;5.0;59.0;12.0;PM25;SEDANG
05/11/2020;51.0;70.0;17.0;11.0;50.0;19.0;PM25;SEDANG
06/11/2020;79.0;106.0;23.0;13.0;49.0;20.0;PM25;TIDAK SEHAT
07/11/2020;61.0;85.0;19.0;14.0;45.0;25.0;PM25;SEDANG
08/11/2020;60.0;85.0;16.0;17.0;57.0;14.0;PM25;SEDANG
09/11/2020;62.0;95.0;20.0;13.0;57.0;18.0;PM25;SEDANG
10/11/2020;62.0;92.0;18.0;8.0;53.0;16.0;PM25;SEDANG
11/11/2020;61.0;97.0;20.0;10.0;62.0;20.0;PM25;SEDANG
12/11/2020;53.0;80.0;20.0;6.0;49.0;23.0;PM25;SEDANG
13/11/2020;53.0;68.0;20.0;5.0;34.0;14.0;PM25;SEDANG
14/11/2020;54.0;78.0;20.0;7.0;79.0;12.0;O3;SEDANG
15/11/2020;52.0;73.0;21.0;6.0;41.0;12.0;PM25;SEDANG
16/11/2020;51.0;70.0;20.0;5.0;42.0;11.0;PM25;SEDANG
17/11/2020;57.0;84.0;18.0;7.0;60.0;13.0;PM25;SEDANG
18/11/2020;57.0;79.0;18.0;9.0;71.0;20.0;PM25;SEDANG
19/11/2020;58.0;84.0;18.0;13.0;64.0;20.0;PM25;SEDANG
20/11/2020;53.0;68.0;20.0;5.0;34.0;10.0;PM25;SEDANG
21/11/2020;54.0;82.0;18.0;15.0;48.0;13.0;PM25;SEDANG
22/11/2020;51.0;69.0;18.0;15.0;45.0;14.0;PM25;SEDANG
23/11/2020;62.0;93.0;20.0;11.0;51.0;17.0;PM25;SEDANG
24/11/2020;44.0;56.0;19.0;8.0;53.0;13.0;PM25;SEDANG
25/11/2020;39.0;63.0;19.0;8.0;48.0;14.0;PM25;SEDANG
26/11/2020;47.0;69.0;21.0;9.0;55.0;14.0;PM25;SEDANG
27/11/2020;44.0;59.0;20.0;8.0;41.0;17.0;PM25;SEDANG
28/11/2020;46.0;66.0;18.0;7.0;65.0;14.0;PM25;SEDANG
29/11/2020;37.0;56.0;17.0;7.0;24.0;9.0;PM25;SEDANG
30/11/2020;18.0;21.0;16.0;4.0;27.0;5.0;O3;BAIK
01/12/2020;22.0;17.0;4.0;19.0;8.0;26.0;PM25;BAIK
02/12/2020;25.0;18.0;4.0;28.0;7.0;48.0;PM25;BAIK
03/12/2020;29.0;19.0;8.0;48.0;14.0;48.0;O3;BAIK
04/12/2020;39.0;29.0;8.0;52.0;17.0;58.0;PM25;SEDANG
05/12/2020;28.0;22.0;7.0;34.0;11.0;34.0;O3;BAIK
06/12/2020;31.0;22.0;7.0;30.0;9.0;50.0;PM25;BAIK
07/12/2020;25.0;22.0;6.0;18.0;9.0;31.0;PM25;BAIK
08/12/2020;36.0;31.0;8.0;23.0;8.0;52.0;PM25;SEDANG
09/12/2020;32.0;22.0;5.0;25.0;8.0;46.0;PM25;BAIK
10/12/2020;32.0;30.0;4.0;25.0;7.0;48.0;PM25;BAIK
11/12/2020;32.0;24.0;9.0;21.0;12.0;49.0;PM25;BAIK
12/12/2020;23.0;19.0;6.0;29.0;10.0;33.0;PM25;BAIK
13/12/2020;29.0;20.0;5.0;29.0;6.0;41.0;PM25;BAIK
14/12/2020;25.0;18.0;4.0;29.0;9.0;32.0;PM25;BAIK
15/12/2020;26.0;18.0;6.0;24.0;8.0;34.0;PM25;BAIK
16/12/2020;21.0;17.0;5.0;19.0;7.0;35.0;PM25;BAIK
17/12/2020;24.0;21.0;5.0;30.0;7.0;37.0;PM25;BAIK
18/12/2020;25.0;19.0;5.0;25.0;8.0;34.0;PM25;BAIK
19/12/2020;27.0;19.0;6.0;24.0;9.0;49.0;PM25;BAIK
20/12/2020;37.0;20.0;9.0;19.0;8.0;49.0;PM25;BAIK
21/12/2020;17.0;17.0;4.0;14.0;5.0;20.0;PM25;BAIK
22/12/2020;23.0;19.0;6.0;16.0;10.0;39.0;PM25;BAIK
23/12/2020;43.0;26.0;;26.0;13.0;62.0;PM25;SEDANG
24/12/2020;40.0;26.0;8.0;31.0;8.0;62.0;PM25;SEDANG
25/12/2020;23.0;23.0;4.0;25.0;5.0;38.0;PM25;BAIK
26/12/2020;23.0;26.0;3.0;30.0;6.0;35.0;PM25;BAIK
27/12/2020;24.0;26.0;5.0;35.0;5.0;44.0;PM25;BAIK
28/12/2020;26.0;27.0;4.0;33.0;8.0;44.0;PM25;BAIK
29/12/2020;21.0;23.0;5.0;28.0;6.0;28.0;O3;BAIK
30/12/2020;19.0;22.0;4.0;25.0;7.0;30.0;PM25;BAIK
31/12/2020;26.0;25.0;8.0;29.0;10.0;39.0;PM25;BAIK
01/01/2021;38.0;29.0;6.0;31.0;13.0;53.0;PM25;SEDANG
02/01/2021;27.0;27.0;7.0;47.0;7.0;47.0;O3;BAIK
03/01/2021;44.0;25.0;7.0;40.0;13.0;58.0;PM25;SEDANG
04/01/2021;30.0;24.0;4.0;32.0;7.0;48.0;PM25;BAIK
05/01/2021;38.0;24.0;6.0;31.0;9.0;53.0;PM25;SEDANG
06/01/2021;41.0;23.0;13.0;46.0;13.0;58.0;PM25;SEDANG
07/01/2021;35.0;22.0;6.0;39.0;10.0;47.0;PM25;BAIK
08/01/2021;37.0;26.0;16.0;17.0;10.0;54.0;PM25;SEDANG
09/01/2021;47.0;16.0;27.0;22.0;12.0;61.0;PM25;SEDANG
10/01/2021;23.0;16.0;11.0;33.0;8.0;33.0;O3;BAIK
11/01/2021;38.0;17.0;14.0;27.0;10.0;54.0;PM25;SEDANG
12/01/2021;29.0;20.0;12.0;26.0;15.0;50.0;PM25;BAIK
13/01/2021;34.0;17.0;13.0;20.0;9.0;44.0;PM25;BAIK
14/01/2021;36.0;15.0;15.0;26.0;13.0;57.0;PM25;SEDANG
15/01/2021;42.0;14.0;15.0;32.0;12.0;62.0;PM25;SEDANG
16/01/2021;52.0;15.0;17.0;25.0;14.0;73.0;PM25;SEDANG
17/01/2021;52.0;17.0;15.0;26.0;14.0;71.0;PM25;SEDANG
18/01/2021;40.0;16.0;11.0;26.0;12.0;52.0;PM25;SEDANG
19/01/2021;31.0;13.0;12.0;25.0;12.0;41.0;PM25;BAIK
20/01/2021;35.0;12.0;12.0;22.0;13.0;35.0;PM10;BAIK
21/01/2021;43.0;13.0;14.0;28.0;15.0;51.0;PM25;SEDANG
22/01/2021;49.0;14.0;14.0;28.0;15.0;63.0;PM25;SEDANG
23/01/2021;72.0;14.0;43.0;44.0;20.0;108.0;PM25;TIDAK SEHAT
24/01/2021;33.0;12.0;14.0;23.0;10.0;48.0;PM25;BAIK
25/01/2021;56.0;13.0;29.0;62.0;15.0;82.0;PM25;SEDANG
26/01/2021;52.0;14.0;19.0;28.0;13.0;70.0;PM25;SEDANG
27/01/2021;20.0;13.0;10.0;19.0;8.0;20.0;PM10;BAIK
28/01/2021;27.0;14.0;18.0;17.0;11.0;41.0;PM25;BAIK
29/01/2021;30.0;16.0;17.0;24.0;11.0;53.0;PM25;SEDANG
30/01/2021;27.0;13.0;16.0;24.0;12.0;37.0;PM25;BAIK
31/01/2021;36.0;13.0;16.0;26.0;10.0;51.0;PM25;SEDANG
01/02/2021;59.0;21.0;26.0;15.0;31.0;79.0;PM25;SEDANG
02/02/2021;30.0;21.0;14.0;16.0;24.0;46.0;PM25;BAIK
03/02/2021;23.0;19.0;11.0;14.0;19.0;33.0;PM25;BAIK
04/02/2021;36.0;23.0;14.0;12.0;24.0;53.0;PM25;SEDANG
05/02/2021;29.0;20.0;14.0;12.0;21.0;36.0;PM25;BAIK
06/02/2021;27.0;21.0;8.0;21.0;15.0;34.0;PM25;BAIK
07/02/2021;25.0;19.0;7.0;19.0;12.0;25.0;PM10;BAIK
08/02/2021;24.0;19.0;10.0;18.0;17.0;26.0;PM25;BAIK
09/02/2021;33.0;22.0;12.0;14.0;22.0;40.0;PM25;BAIK
10/02/2021;32.0;21.0;10.0;12.0;16.0;38.0;PM25;BAIK
11/02/2021;26.0;23.0;13.0;9.0;17.0;37.0;PM25;BAIK
12/02/2021;41.0;26.0;16.0;10.0;16.0;52.0;PM25;SEDANG
13/02/2021;25.0;20.0;9.0;19.0;16.0;37.0;PM25;BAIK
14/02/2021;33.0;18.0;11.0;19.0;19.0;47.0;PM25;BAIK
15/02/2021;34.0;20.0;13.0;17.0;25.0;47.0;PM25;BAIK
16/02/2021;26.0;18.0;11.0;18.0;26.0;28.0;PM25;BAIK
17/02/2021;39.0;23.0;23.0;12.0;33.0;57.0;PM25;SEDANG
18/02/2021;43.0;29.0;13.0;12.0;29.0;59.0;PM25;SEDANG
19/02/2021;29.0;19.0;20.0;12.0;23.0;41.0;PM25;BAIK
20/02/2021;30.0;18.0;11.0;18.0;20.0;38.0;PM25;BAIK
21/02/2021;31.0;18.0;10.0;16.0;17.0;45.0;PM25;BAIK
22/02/2021;51.0;20.0;18.0;11.0;23.0;67.0;PM25;SEDANG
23/02/2021;50.0;22.0;11.0;20.0;23.0;64.0;PM25;SEDANG
24/02/2021;30.0;22.0;10.0;9.0;16.0;42.0;PM25;BAIK
25/02/2021;31.0;26.0;12.0;14.0;17.0;48.0;PM25;BAIK
26/02/2021;29.0;18.0;13.0;18.0;20.0;38.0;PM25;BAIK
27/02/2021;49.0;23.0;15.0;17.0;31.0;67.0;PM25;SEDANG
28/02/2021;43.0;19.0;12.0;19.0;18.0;60.0;PM25;SEDANG
01/03/2021;37.0;20.0;12.0;12.0;17.0;60.0;PM25;SEDANG
02/03/2021;38.0;20.0;15.0;14.0;28.0;55.0;PM25;SEDANG
03/03/2021;49.0;19.0;21.0;17.0;35.0;67.0;PM25;SEDANG
04/03/2021;51.0;22.0;18.0;19.0;31.0;75.0;PM25;SEDANG
05/03/2021;52.0;20.0;16.0;16.0;30.0;69.0;PM25;SEDANG
06/03/2021;51.0;20.0;22.0;15.0;37.0;73.0;PM25;SEDANG
07/03/2021;57.0;23.0;23.0;19.0;31.0;88.0;PM25;SEDANG
08/03/2021;47.0;21.0;16.0;11.0;19.0;63.0;PM25;SEDANG
