,tanggal,pm10,so2,co,o3,no2,max,critical,categori
3508,2019-08-10,57.4,25.0,19.0,52.0,13.0,52.0,O3,SEDANG
3509,2019-08-11,72.0,24.0,20.0,86.0,19.0,86.0,O3,SEDANG
3510,2019-08-12,51.0,21.0,22.0,57.0,10.0,57.0,O3,SEDANG
3511,2019-08-13,57.0,19.0,17.0,32.0,10.0,57.0,PM10,SEDANG
3512,2019-08-14,52.0,18.0,19.0,45.0,18.0,52.0,PM10,SEDANG
3513,2019-08-15,59.0,18.0,21.0,52.0,17.0,59.0,PM10,SEDANG
3514,2019-08-16,66.0,17.0,26.0,81.0,19.0,81.0,O3,SEDANG
3515,2019-08-17,62.0,16.0,22.0,76.0,14.0,76.0,O3,SEDANG
3516,2019-08-18,65.5,18.0,13.0,48.0,10.0,48.0,O3,BAIK
3517,2019-08-19,69.0,18.0,24.0,115.0,19.0,115.0,O3,TIDAK SEHAT
3518,2019-08-20,62.0,20.0,23.0,74.0,18.0,74.0,O3,SEDANG
3519,2019-08-21,56.0,23.0,19.0,36.0,10.0,56.0,PM10,SEDANG
3520,2019-08-22,52.0,20.0,18.0,30.0,14.0,52.0,PM10,SEDANG
3521,2019-08-23,61.0,17.0,29.0,53.0,18.0,61.0,PM10,SEDANG
3522,2019-08-24,55.0,19.0,22.0,65.0,19.0,65.0,O3,SEDANG
3523,2019-08-25,52.0,17.0,14.0,73.0,12.0,73.0,O3,SEDANG
3524,2019-08-26,57.0,18.0,22.0,89.0,16.0,89.0,O3,SEDANG
3525,2019-08-27,56.0,17.0,24.0,51.0,22.0,56.0,PM10,SEDANG
3526,2019-08-28,58.0,15.0,24.0,53.0,17.0,58.0,PM10,SEDANG
3527,2019-08-29,61.0,16.0,26.0,53.0,14.0,61.0,PM10,SEDANG
3528,2019-08-30,56.0,19.0,20.0,58.0,12.0,58.0,O3,SEDANG
3529,2019-08-31,68.0,19.0,16.0,50.0,10.0,68.0,PM10,SEDANG
3530,2019-09-01,61.0,15.0,28.0,198.0,8.0,198.0,O3,TIDAK SEHAT
3531,2019-09-02,57.0,18.0,20.0,144.0,9.0,144.0,O3,TIDAK SEHAT
3532,2019-09-03,48.0,14.0,29.0,109.0,21.0,109.0,O3,TIDAK SEHAT
3533,2019-09-04,46.0,14.0,27.0,70.0,18.0,70.0,O3,SEDANG
3534,2019-09-05,52.0,6.0,26.0,57.0,19.0,57.0,O3,SEDANG
3535,2019-09-06,37.0,5.0,17.0,76.0,15.0,76.0,O3,SEDANG
3536,2019-09-07,60.0,21.0,22.0,72.0,15.0,72.0,O3,SEDANG
3537,2019-09-08,66.0,20.0,21.0,66.0,14.0,66.0,PM10,SEDANG
3538,2019-09-09,53.0,20.0,18.0,47.0,14.0,53.0,PM10,SEDANG
3539,2019-09-10,63.2,19.0,19.0,47.0,16.0,47.0,O3,BAIK
3540,2019-09-11,59.0,27.0,17.0,129.0,16.0,129.0,O3,TIDAK SEHAT
3541,2019-09-12,53.0,22.0,18.0,69.0,19.0,69.0,O3,SEDANG
3542,2019-09-13,57.0,21.0,22.0,90.0,18.0,90.0,O3,SEDANG
3543,2019-09-14,63.0,21.0,20.0,89.0,14.0,89.0,O3,SEDANG
3544,2019-09-15,55.0,21.0,16.0,50.0,14.0,55.0,PM10,SEDANG
3545,2019-09-16,51.0,21.0,15.0,35.0,10.0,51.0,PM10,SEDANG
3546,2019-09-17,51.0,22.0,17.0,35.0,14.0,51.0,PM10,SEDANG
3547,2019-09-18,52.0,20.0,20.0,47.0,16.0,52.0,PM10,SEDANG
3548,2019-09-19,53.5,19.0,19.5,44.0,14.5,19.0,SO2,BAIK
3549,2019-09-20,55.0,20.0,19.0,41.0,13.0,55.0,PM10,SEDANG
3550,2019-09-21,51.0,22.0,16.0,95.0,14.0,95.0,O3,SEDANG
3551,2019-09-22,58.0,22.0,16.0,75.0,12.0,75.0,O3,SEDANG
3552,2019-09-23,56.0,23.0,18.0,45.0,12.0,56.0,PM10,SEDANG
3553,2019-09-24,54.0,22.0,18.0,48.0,12.0,54.0,PM10,SEDANG
3554,2019-09-25,67.0,25.0,24.0,71.0,17.0,71.0,O3,SEDANG
3555,2019-09-26,59.0,20.0,21.0,64.0,14.0,64.0,O3,SEDANG
3556,2019-09-27,58.0,23.0,23.0,46.0,16.0,58.0,PM10,SEDANG
3557,2019-09-28,61.0,19.0,18.0,49.0,10.0,61.0,PM10,SEDANG
3558,2019-09-29,73.0,18.0,16.0,58.0,14.0,73.0,PM10,SEDANG
3559,2019-09-30,62.0,18.0,17.0,65.0,14.0,65.0,O3,SEDANG
3560,2019-10-01,41.0,13.0,26.0,128.0,8.0,128.0,O3,TIDAK SEHAT
3561,2019-10-02,56.0,21.0,22.0,64.0,11.0,64.0,O3,SEDANG
3562,2019-10-03,48.0,17.0,22.0,52.0,11.0,52.0,O3,SEDANG
3563,2019-10-04,57.0,16.0,32.0,81.0,27.0,81.0,O3,SEDANG
3564,2019-10-05,35.0,3.0,24.0,42.0,16.0,42.0,O3,BAIK
3565,2019-10-06,45.0,8.0,20.0,56.0,16.0,56.0,O3,SEDANG
3566,2019-10-07,61.0,23.5,21.0,52.0,14.5,61.0,pm10,SEDANG
3567,2019-10-08,73.0,21.0,24.0,43.0,14.0,73.0,PM10,SEDANG
3568,2019-10-09,50.0,26.0,15.0,45.0,13.0,50.0,PM10,BAIK
3569,2019-10-10,69.0,18.0,19.0,73.0,16.0,73.0,O3,SEDANG
3570,2019-10-11,63.0,27.0,16.0,79.0,20.0,79.0,O3,SEDANG
3571,2019-10-12,55.0,21.0,18.0,52.0,12.0,55.0,PM10,SEDANG
3572,2019-10-13,63.0,19.0,17.0,84.0,13.0,84.0,O3,SEDANG
3573,2019-10-14,62.0,19.0,18.0,79.0,13.0,79.0,O3,SEDANG
3574,2019-10-15,59.0,18.0,18.0,91.0,14.0,91.0,O3,SEDANG
3575,2019-10-16,66.0,19.0,22.0,78.0,17.0,78.0,O3,SEDANG
3576,2019-10-17,58.0,18.0,20.0,70.0,12.0,70.0,O3,SEDANG
3577,2019-10-18,57.0,18.0,17.0,41.0,13.0,57.0,PM10,SEDANG
3578,2019-10-19,57.0,19.0,17.0,30.0,11.0,57.0,PM10,SEDANG
3579,2019-10-20,62.0,20.0,22.0,76.0,12.0,76.0,O3,SEDANG
3580,2019-10-21,58.0,22.0,40.0,53.0,11.0,58.0,PM10,SEDANG
3581,2019-10-22,55.0,23.0,16.0,66.0,16.0,66.0,O3,SEDANG
3582,2019-10-23,52.0,22.0,15.0,73.0,17.0,73.0,O3,SEDANG
3583,2019-10-24,63.0,25.0,14.0,61.0,18.0,63.0,PM10,SEDANG
3584,2019-10-25,61.0,21.0,13.0,56.0,12.0,61.0,PM10,SEDANG
3585,2019-10-26,63.0,23.0,13.0,93.0,15.0,93.0,O3,SEDANG
3586,2019-10-27,68.0,22.0,28.0,72.0,12.0,72.0,O3,SEDANG
3587,2019-10-28,59.0,19.0,16.0,45.0,15.0,59.0,PM10,SEDANG
3588,2019-10-29,62.0,21.0,21.0,43.0,14.0,62.0,PM10,SEDANG
3589,2019-10-30,56.0,23.0,19.0,89.0,16.0,89.0,O3,SEDANG
3590,2019-10-31,59.0,28.0,18.0,58.0,14.0,59.0,PM10,SEDANG
3591,2019-11-01,53.0,12.0,26.0,62.0,8.25,62.0,O3,SEDANG
3592,2019-11-02,30.0,17.0,19.0,60.0,7.0,60.0,O3,SEDANG
3593,2019-11-03,28.0,15.0,20.0,25.0,10.0,28.0,PM10,BAIK
3594,2019-11-04,52.0,11.0,23.0,52.0,17.0,52.0,PM10,SEDANG
3595,2019-11-05,47.0,3.0,21.0,40.0,13.0,47.0,PM10,BAIK
3596,2019-11-06,48.0,8.0,22.0,64.0,22.0,64.0,O3,SEDANG
3597,2019-11-07,62.0,26.0,20.0,32.0,14.0,62.0,PM10,SEDANG
3598,2019-11-08,57.0,19.0,13.0,40.0,9.0,57.0,PM10,SEDANG
3599,2019-11-09,54.0,24.0,20.0,69.0,16.0,69.0,O3,SEDANG
3600,2019-11-10,65.0,18.0,21.0,92.0,24.0,92.0,O3,SEDANG
3601,2019-11-11,59.0,24.0,13.0,78.0,18.0,78.0,O3,SEDANG
3602,2019-11-12,57.66666667,21.5,19.33333333,49.0,13.0,57.66666667,pm10,SEDANG
3603,2019-11-13,73.0,24.0,20.0,63.0,20.0,73.0,PM10,SEDANG
3604,2019-11-14,67.0,22.0,29.0,28.0,15.0,67.0,PM10,SEDANG
3605,2019-11-15,55.0,29.0,15.0,36.0,10.0,55.0,PM10,SEDANG
3606,2019-11-16,57.0,24.0,16.0,66.0,12.0,66.0,O3,SEDANG
3607,2019-11-17,55.0,23.0,12.0,80.0,14.0,80.0,O3,SEDANG
3608,2019-11-18,57.0,24.0,13.0,80.0,22.0,80.0,O3,SEDANG
3609,2019-11-19,56.0,23.0,12.0,45.0,17.0,56.0,PM10,SEDANG
3610,2019-11-20,48.0,21.0,15.0,63.0,15.0,63.0,O3,SEDANG
3611,2019-11-21,52.0,25.0,14.0,66.0,13.0,66.0,O3,SEDANG
3612,2019-11-22,53.0,20.0,19.0,57.0,17.0,57.0,O3,SEDANG
3613,2019-11-23,67.0,21.0,21.0,72.0,19.0,72.0,O3,SEDANG
3614,2019-11-24,64.0,22.0,21.0,69.0,13.0,69.0,O3,SEDANG
3615,2019-11-25,63.0,21.0,18.0,82.0,18.0,82.0,O3,SEDANG
3616,2019-11-26,64.0,22.0,20.0,66.0,15.0,66.0,O3,SEDANG
3617,2019-11-27,65.5,22.5,21.0,57.0,14.5,65.5,pm10,SEDANG
3618,2019-11-28,67.0,23.0,22.0,48.0,14.0,67.0,PM10,SEDANG
3619,2019-11-29,58.0,21.0,16.0,53.0,11.0,58.0,PM10,SEDANG
3620,2019-11-30,56.0,19.0,15.0,40.0,9.0,56.0,PM10,SEDANG
3621,2019-12-01,50.0,11.0,24.0,66.0,8.5,66.0,O3,SEDANG
3622,2019-12-02,50.0,20.0,36.0,38.5,14.0,50.0,PM10,BAIK
3623,2019-12-03,41.0,15.0,20.0,17.0,12.0,41.0,PM10,BAIK
3624,2019-12-04,31.0,7.0,19.0,44.0,9.0,44.0,O3,BAIK
3625,2019-12-05,57.0,2.0,19.0,46.0,12.0,57.0,PM10,SEDANG
3626,2019-12-06,67.0,8.0,22.0,72.0,18.0,72.0,O3,SEDANG
3627,2019-12-07,60.5,23.0,19.0,68.5,14.0,68.5,o3,SEDANG
3628,2019-12-08,55.0,19.0,17.0,37.0,10.0,55.0,PM10,SEDANG
3629,2019-12-09,57.0,22.0,21.0,90.0,18.0,90.0,O3,SEDANG
3630,2019-12-10,66.0,19.0,16.0,72.0,14.0,72.0,O3,SEDANG
3631,2019-12-11,62.0,22.0,17.0,78.0,15.0,78.0,O3,SEDANG
3632,2019-12-12,60.333333333333336,22.0,20.666666666666668,46.0,14.0,46.0,O3,BAIK
3633,2019-12-13,63.0,32.0,22.0,59.0,13.0,63.0,PM10,SEDANG
3634,2019-12-14,53.0,23.0,15.0,48.0,13.0,53.0,PM10,SEDANG
3635,2019-12-15,41.0,23.0,9.0,69.0,11.0,69.0,O3,SEDANG
3636,2019-12-16,61.0,26.0,20.0,56.0,18.0,61.0,PM10,SEDANG
3637,2019-12-17,56.0,25.0,16.0,38.0,12.0,56.0,PM10,SEDANG
3638,2019-12-18,54.0,22.0,22.0,54.0,17.0,54.0,PM10,SEDANG
3639,2019-12-19,54.0,24.0,17.0,46.0,13.0,54.0,PM10,SEDANG
3640,2019-12-20,59.0,24.0,19.0,46.0,16.0,59.0,PM10,SEDANG
3641,2019-12-21,57.0,22.0,28.0,49.0,14.0,57.0,PM10,SEDANG
3642,2019-12-22,55.5,22.5,24.0,61.0,14.0,61.0,o3,SEDANG
3643,2019-12-23,54.0,23.0,20.0,73.0,14.0,73.0,O3,SEDANG
3644,2019-12-24,55.0,23.0,23.0,64.0,11.0,64.0,O3,SEDANG
3645,2019-12-25,51.0,20.0,11.0,43.0,9.0,51.0,PM10,SEDANG
3646,2019-12-26,54.0,23.0,19.0,52.0,9.0,54.0,PM10,SEDANG
3647,2019-12-27,52.0,28.0,21.0,41.0,11.0,52.0,PM10,SEDANG
3648,2019-12-28,52.0,26.0,23.33333333,43.0,10.33333333,52.0,pm10,SEDANG
3649,2019-12-29,52.0,24.0,25.66666667,45.0,9.666666667,52.0,pm10,SEDANG
3650,2019-12-30,52.0,22.0,28.0,47.0,9.0,52.0,PM10,SEDANG
3651,2019-12-31,41.0,22.0,14.0,29.0,9.0,41.0,PM10,BAIK
3652,2020-01-01,30.0,20.0,10.0,32.0,9.0,32.0,O3,BAIK
3653,2020-01-02,29.0,8.0,19.0,27.0,14.0,29.0,PM10,BAIK
3654,2020-01-03,45.0,5.0,13.0,28.0,8.0,45.0,PM10,BAIK
3655,2020-01-04,38.0,6.0,12.0,67.0,10.0,67.0,O3,SEDANG
3656,2020-01-05,47.0,2.0,9.0,38.0,10.0,47.0,PM10,BAIK
3657,2020-01-06,50.0,14.0,10.0,45.0,9.0,50.0,PM10,BAIK
3658,2020-01-07,69.0,18.0,6.0,65.0,11.0,69.0,PM10,SEDANG
3659,2020-01-08,65.0,18.0,7.0,84.0,13.0,84.0,O3,SEDANG
3660,2020-01-09,63.0,20.0,6.0,60.0,11.0,84.0,PM25,SEDANG
3661,2020-01-10,50.0,19.0,4.0,50.0,10.0,72.0,PM25,SEDANG
3662,2020-01-11,49.0,67.0,18.0,10.0,40.0,11.0,PM25,SEDANG
3663,2020-01-12,22.0,17.0,4.0,19.0,8.0,26.0,PM25,BAIK
3664,2020-01-13,33.0,26.0,12.0,36.0,8.0,36.0,O3,BAIK
3665,2020-01-14,34.0,28.0,13.0,27.0,7.0,34.0,PM10,BAIK
3666,2020-01-15,29.0,22.0,13.0,36.0,8.0,36.0,O3,BAIK
3667,2020-01-16,52.0,60.0,19.0,30.0,8.0,60.0,SO2,SEDANG
3668,2020-01-17,51.0,34.0,21.0,74.0,20.0,74.0,O3,SEDANG
3669,2020-01-18,37.0,29.0,14.0,31.0,6.0,37.0,PM10,BAIK
3670,2020-01-19,61.0,34.0,36.0,58.0,15.0,61.0,PM10,SEDANG
3671,2020-01-20,47.0,30.0,15.0,33.0,9.0,47.0,PM10,BAIK
3672,2020-01-21,30.0,36.0,14.0,26.0,9.0,36.0,SO2,BAIK
3673,2020-01-22,40.0,36.0,18.0,28.0,15.0,40.0,PM10,BAIK
3674,2020-01-23,41.0,32.42857142857143,27.0,19.0,18.0,41.0,PM10,BAIK
3675,2020-01-24,44.0,28.857142857142858,24.0,16.0,13.0,44.0,PM10,BAIK
3676,2020-01-25,27.0,25.285714285714285,31.0,27.0,12.0,31.0,CO,BAIK
3677,2020-01-26,44.0,21.714285714285715,51.0,49.0,11.0,51.0,CO,SEDANG
3678,2020-01-27,25.0,18.142857142857142,21.0,39.0,13.0,39.0,O3,BAIK
3679,2020-01-28,63.0,14.57142857142857,27.0,40.0,17.0,63.0,PM10,SEDANG
3680,2020-01-29,49.0,11.0,23.0,38.0,19.0,49.0,PM10,BAIK
3681,2020-01-30,38.0,12.0,21.0,35.0,20.0,38.0,PM10,BAIK
3682,2020-01-31,44.0,10.0,22.0,25.0,16.0,44.0,PM10,BAIK
3683,2020-02-01,27.0,22.0,12.0,29.0,8.0,29.0,O3,BAIK
3684,2020-02-02,37.0,10.0,24.0,28.0,12.0,37.0,PM10,BAIK
3685,2020-02-03,34.0,5.0,15.0,32.0,10.0,34.0,PM10,BAIK
3686,2020-02-04,32.0,4.0,6.0,33.0,7.0,33.0,O3,BAIK
3687,2020-02-05,32.0,2.0,12.0,29.0,9.0,32.0,PM10,BAIK
3688,2020-02-06,44.0,14.0,7.0,37.0,8.0,44.0,PM10,BAIK
3689,2020-02-07,68.0,17.0,7.0,47.0,11.0,68.0,PM10,SEDANG
3690,2020-02-08,75.0,17.0,11.0,77.0,15.0,77.0,O3,SEDANG
3691,2020-02-09,57.0,18.0,6.0,81.0,13.0,85.0,PM25,SEDANG
3692,2020-02-10,53.0,22.0,6.0,69.0,12.0,69.0,O3,SEDANG
3693,2020-02-11,23.0,27.0,15.0,3.0,32.0,5.0,O3,BAIK
3694,2020-02-12,25.0,18.0,4.0,28.0,7.0,48.0,PM25,BAIK
3695,2020-02-13,43.0,7.0,16.0,39.0,20.0,43.0,PM10,BAIK
3696,2020-02-14,51.0,6.0,25.0,21.0,18.0,51.0,PM10,SEDANG
3697,2020-02-15,60.0,7.0,51.0,53.0,17.0,60.0,PM10,SEDANG
3698,2020-02-16,52.0,7.0,24.0,41.0,16.0,52.0,PM10,SEDANG
3699,2020-02-17,24.0,5.0,18.0,28.0,12.0,28.0,O3,BAIK
3700,2020-02-18,45.0,16.0,48.0,23.0,15.0,48.0,CO,BAIK
3701,2020-02-19,38.0,8.0,27.0,17.0,11.0,38.0,PM10,BAIK
3702,2020-02-20,30.0,5.0,16.0,20.0,13.0,30.0,PM10,BAIK
3703,2020-02-21,35.0,11.0,15.0,22.0,14.0,35.0,PM10,BAIK
3704,2020-02-22,31.0,8.0,16.0,30.0,13.0,31.0,PM10,BAIK
3705,2020-02-23,28.0,5.0,5.0,29.0,9.0,29.0,O3,BAIK
3706,2020-02-24,20.0,4.0,10.0,27.0,9.0,27.0,O3,BAIK
3707,2020-02-25,19.0,5.0,14.0,25.0,13.0,25.0,O3,BAIK
3708,2020-02-26,42.0,5.0,15.0,27.0,13.0,42.0,PM10,BAIK
3709,2020-02-27,33.0,5.0,16.0,22.0,13.0,33.0,PM10,BAIK
3710,2020-02-28,46.0,6.0,17.0,25.0,16.0,25.0,O3,BAIK
3711,2020-02-29,59.0,7.0,40.0,18.0,13.0,59.0,PM10,SEDANG
3712,2020-03-01,39.0,22.0,14.0,32.0,10.0,39.0,PM10,BAIK
3713,2020-03-02,39.0,8.0,37.0,19.0,15.0,39.0,PM10,BAIK
3714,2020-03-03,59.0,5.0,23.0,29.0,14.0,59.0,PM10,SEDANG
3715,2020-03-04,30.0,5.0,4.0,33.0,5.0,33.0,O3,BAIK
3716,2020-03-05,52.0,5.0,11.0,35.0,9.0,52.0,PM10,SEDANG
3717,2020-03-06,41.0,14.0,4.0,31.0,8.0,41.0,PM10,BAIK
3718,2020-03-07,54.0,18.0,7.0,32.0,9.0,54.0,PM10,SEDANG
3719,2020-03-08,71.0,18.0,9.0,65.0,11.0,71.0,PM10,SEDANG
3720,2020-03-09,58.0,18.0,8.0,65.0,13.0,85.0,PM25,SEDANG
3721,2020-03-10,50.0,17.0,9.0,71.0,14.0,71.0,O3,SEDANG
3722,2020-03-11,43.0,64.0,19.0,6.0,53.0,10.0,PM25,SEDANG
3723,2020-03-12,29.0,19.0,8.0,48.0,14.0,48.0,O3,BAIK
3724,2020-03-13,34.0,4.0,17.0,36.0,12.0,36.0,O3,BAIK
3725,2020-03-14,64.0,6.0,19.0,87.0,17.0,87.0,O3,SEDANG
3726,2020-03-15,50.0,3.0,17.0,42.0,13.0,50.0,PM10,BAIK
3727,2020-03-16,50.0,4.0,20.0,36.0,19.0,50.0,PM10,BAIK
3728,2020-03-17,41.0,4.0,21.0,57.0,15.0,57.0,O3,SEDANG
3729,2020-03-18,44.0,3.0,15.0,54.0,12.0,54.0,O3,SEDANG
3730,2020-03-19,62.0,7.0,26.0,37.0,14.0,62.0,PM10,SEDANG
3731,2020-03-20,48.0,4.0,12.0,51.0,14.0,51.0,O3,SEDANG
3732,2020-03-21,43.0,6.0,15.0,37.0,17.0,43.0,PM10,BAIK
3733,2020-03-22,34.0,4.0,7.0,42.0,9.0,42.0,O3,BAIK
3734,2020-03-23,40.0,4.0,12.0,66.0,13.0,66.0,O3,SEDANG
3735,2020-03-24,58.0,4.0,20.0,54.0,17.0,58.0,PM10,SEDANG
3736,2020-03-25,33.0,3.0,7.0,63.0,8.0,63.0,O3,SEDANG
3737,2020-03-26,49.0,4.0,10.0,42.0,10.0,49.0,PM10,BAIK
3738,2020-03-27,43.0,4.0,9.0,62.0,10.0,62.0,O3,SEDANG
3739,2020-03-28,58.0,6.0,12.0,67.0,14.0,67.0,O3,SEDANG
3740,2020-03-29,61.0,7.0,7.0,56.0,8.0,61.0,PM10,SEDANG
3741,2020-03-30,47.0,6.0,9.0,68.0,12.0,68.0,O3,SEDANG
3742,2020-03-31,51.0,11.0,9.0,84.0,10.0,84.0,O3,SEDANG
3743,2020-04-01,34.0,22.0,14.0,38.0,10.0,38.0,O3,BAIK
3744,2020-04-02,24.0,8.0,29.0,21.0,14.0,29.0,CO,BAIK
3745,2020-04-03,56.0,7.0,19.0,55.0,16.0,56.0,PM10,SEDANG
3746,2020-04-04,42.0,6.0,8.0,47.0,7.0,47.0,O3,BAIK
3747,2020-04-05,50.0,4.0,4.0,30.0,8.0,50.0,PM10,BAIK
3748,2020-04-06,45.0,18.0,4.0,28.0,8.0,45.0,PM10,BAIK
3749,2020-04-07,70.0,18.0,8.0,43.0,12.0,70.0,PM10,SEDANG
3750,2020-04-08,61.0,19.0,5.0,61.0,11.0,61.0,PM10,SEDANG
3751,2020-04-09,48.0,19.0,5.0,44.0,9.0,64.0,PM25,SEDANG
3752,2020-04-10,53.0,18.0,8.0,75.0,16.0,75.0,PM25,SEDANG
3753,2020-04-11,42.0,62.0,20.0,5.0,59.0,12.0,PM25,SEDANG
3754,2020-04-12,39.0,29.0,8.0,52.0,17.0,58.0,PM25,SEDANG
3755,2020-04-13,40.0,2.0,8.0,46.0,9.0,46.0,O3,BAIK
3756,2020-04-14,48.0,4.0,8.0,51.0,10.0,51.0,O3,SEDANG
3757,2020-04-15,40.0,2.0,8.0,46.0,11.0,46.0,O3,BAIK
3758,2020-04-16,34.0,3.0,7.0,41.0,9.0,41.0,O3,BAIK
3759,2020-04-17,43.0,2.0,8.0,54.0,9.0,54.0,O3,SEDANG
3760,2020-04-18,43.0,4.0,5.0,72.0,7.0,72.0,O3,SEDANG
3761,2020-04-19,59.0,5.0,7.0,87.0,9.0,87.0,O3,SEDANG
3762,2020-04-20,60.0,3.0,6.666666666666667,73.0,7.0,73.0,O3,SEDANG
3763,2020-04-21,46.0,4.0,6.333333333333333,35.0,10.0,46.0,PM10,BAIK
3764,2020-04-22,74.0,14.0,6.0,47.0,11.0,74.0,PM10,SEDANG
3765,2020-04-23,45.0,5.0,5.0,43.0,7.0,45.0,PM10,BAIK
3766,2020-04-24,43.0,4.0,3.0,27.0,8.0,43.0,PM10,BAIK
3767,2020-04-25,46.0,3.0,7.0,45.0,8.0,46.0,PM10,BAIK
3768,2020-04-26,57.0,3.0,5.0,45.0,8.0,57.0,PM10,SEDANG
3769,2020-04-27,36.0,1.0,4.0,71.0,8.0,71.0,O3,SEDANG
3770,2020-04-28,49.0,2.0,7.0,45.0,13.0,49.0,PM10,BAIK
3771,2020-04-29,53.0,4.0,6.0,52.0,11.0,53.0,PM10,SEDANG
3772,2020-04-30,61.0,5.0,6.0,33.0,14.0,61.0,PM10,SEDANG
3773,2020-05-01,35.0,22.0,12.0,31.0,9.0,35.0,PM10,BAIK
3774,2020-05-02,43.0,8.0,30.0,29.0,12.0,43.0,PM10,BAIK
3775,2020-05-03,35.0,6.0,16.0,30.0,13.0,35.0,PM10,BAIK
3776,2020-05-04,50.0,4.0,6.0,63.0,8.0,63.0,O3,SEDANG
3777,2020-05-05,51.0,7.0,7.0,34.0,9.0,51.0,PM10,SEDANG
3778,2020-05-06,56.0,18.0,6.0,60.0,12.0,60.0,O3,SEDANG
3779,2020-05-07,63.0,20.0,5.0,40.0,9.0,63.0,PM10,SEDANG
3780,2020-05-08,67.0,20.0,7.0,70.0,12.0,70.0,O3,SEDANG
3781,2020-05-09,50.0,17.0,5.0,88.0,12.0,88.0,O3,SEDANG
3782,2020-05-10,40.0,16.0,5.0,95.0,10.0,95.0,O3,SEDANG
3783,2020-05-11,51.0,70.0,17.0,11.0,50.0,19.0,PM25,SEDANG
3784,2020-05-12,28.0,22.0,7.0,34.0,11.0,34.0,O3,BAIK
3785,2020-05-13,54.0,2.0,3.0,38.0,8.0,54.0,PM10,SEDANG
3786,2020-05-14,56.0,7.0,9.0,42.0,9.0,56.0,PM10,SEDANG
3787,2020-05-15,60.0,7.0,7.0,40.0,9.0,60.0,PM10,SEDANG
3788,2020-05-16,58.0,6.0,8.0,57.0,8.0,58.0,PM10,SEDANG
3789,2020-05-17,60.0,6.0,8.0,83.0,7.0,83.0,O3,SEDANG
3790,2020-05-18,54.0,4.0,6.0,43.0,10.0,54.0,PM10,SEDANG
3791,2020-05-19,30.0,8.0,8.0,59.0,13.0,59.0,O3,SEDANG
3792,2020-05-20,50.0,12.0,10.0,34.0,8.0,50.0,PM10,BAIK
3793,2020-05-21,27.0,7.0,7.0,49.0,9.0,49.0,O3,BAIK
3794,2020-05-22,58.0,8.0,7.0,42.0,8.0,58.0,PM10,SEDANG
3795,2020-05-23,42.0,3.0,10.0,52.0,8.0,52.0,O3,SEDANG
3796,2020-05-24,41.0,3.0,8.0,43.0,5.0,43.0,O3,BAIK
3797,2020-05-25,26.0,2.0,4.0,27.0,5.0,27.0,O3,BAIK
3798,2020-05-26,32.0,4.0,5.0,29.0,8.0,32.0,PM10,BAIK
3799,2020-05-27,22.0,4.0,4.0,65.0,8.0,65.0,O3,SEDANG
3800,2020-05-28,44.0,5.0,6.0,90.0,16.0,90.0,O3,SEDANG
3801,2020-05-29,58.0,8.0,6.0,74.0,12.0,74.0,O3,SEDANG
3802,2020-05-30,52.0,16.0,7.0,41.0,10.0,52.0,PM10,SEDANG
3803,2020-05-31,48.0,14.0,7.0,46.0,9.0,48.0,PM10,BAIK
3804,2020-06-01,46.0,23.0,16.0,32.0,9.0,46.0,PM10,BAIK
3805,2020-06-02,50.0,9.0,26.0,32.0,18.0,50.0,PM10,BAIK
3806,2020-06-03,36.0,10.0,19.0,33.0,16.0,36.0,PM10,BAIK
3807,2020-06-04,45.0,4.0,8.0,37.0,9.0,45.0,PM10,BAIK
3808,2020-06-05,44.0,4.0,4.0,29.0,7.0,44.0,PM10,BAIK
3809,2020-06-06,69.0,18.0,7.0,74.0,13.0,74.0,O3,SEDANG
3810,2020-06-07,58.0,21.0,7.0,39.0,12.0,58.0,PM10,SEDANG
3811,2020-06-08,70.0,23.0,6.0,55.0,16.0,70.0,PM10,SEDANG
3812,2020-06-09,59.0,17.0,7.0,84.0,12.0,92.0,PM25,SEDANG
3813,2020-06-10,42.0,17.0,5.0,70.0,11.0,70.0,O3,SEDANG
3814,2020-06-11,79.0,106.0,23.0,13.0,49.0,20.0,PM25,TIDAK SEHAT
3815,2020-06-12,31.0,22.0,7.0,30.0,9.0,50.0,PM25,BAIK
3816,2020-06-13,60.0,16.0,6.0,61.0,10.0,61.0,O3,SEDANG
3817,2020-06-14,60.0,15.0,6.0,61.0,12.0,61.0,O3,SEDANG
3818,2020-06-15,70.0,13.0,8.0,54.0,13.0,70.0,PM10,SEDANG
3819,2020-06-16,67.0,16.0,8.0,35.0,11.0,67.0,PM10,SEDANG
3820,2020-06-17,56.0,15.0,5.0,49.0,8.0,56.0,PM10,SEDANG
3821,2020-06-18,60.0,17.0,6.0,56.0,9.0,60.0,PM10,SEDANG
3822,2020-06-19,57.0,15.0,6.0,47.0,11.0,57.0,PM10,SEDANG
3823,2020-06-20,61.0,17.0,12.0,67.0,17.0,67.0,O3,SEDANG
3824,2020-06-21,63.0,16.0,6.0,61.0,10.0,63.0,PM10,SEDANG
3825,2020-06-22,67.0,20.0,6.0,34.0,11.0,67.0,PM10,SEDANG
3826,2020-06-23,53.0,18.0,7.0,41.0,15.0,53.0,PM10,SEDANG
3827,2020-06-24,53.0,15.0,7.0,77.0,11.0,77.0,O3,SEDANG
